freq,effect_amp
0.1,2.1520174980148954
0.10232929922807542,2.1539961417501194
0.10471285480508996,2.1696396587414597
0.10715193052376065,2.241406766606858
0.1096478196143185,2.4673054772314904
0.11220184543019636,2.8874848703671585
0.1148153621496883,3.2621314629177687
0.11748975549395298,3.429844579330463
0.12022644346174129,3.4772531360675676
0.12302687708123815,3.4866426863194184
0.12589254117941673,3.489092406474848
0.1288249551693134,3.4947121217879955
0.1318256738556407,3.5096394727594014
0.13489628825916536,3.539331741479604
0.1380384264602885,3.5794237313608646
0.14125375446227545,3.6133768129805897
0.14454397707459277,3.6298902837276015
0.14791083881682077,3.6263763712554233
0.1513561248436208,3.597360220412829
0.1548816618912481,3.5299250571089043
0.15848931924611134,3.4121608667453796
0.16218100973589297,3.254868590397532
0.16595869074375605,3.102984290917293
0.16982436524617442,3.0066597796079577
0.17378008287493754,2.98911284040197
0.1778279410038923,3.0509018294415724
0.18197008586099836,3.1825259961700625
0.18620871366628675,3.3631727585740676
0.19054607179632474,3.556697927703559
0.19498445997580455,3.7225086699247742
0.19952623149688797,3.8371106848702765
0.20417379446695297,3.9034192118003386
0.20892961308540398,3.9438435249872565
0.21379620895022325,3.9891632124298746
0.2187761623949553,4.0690351647730605
0.223872113856834,4.201522282988705
0.2290867652767773,4.382826216244672
0.2344228815319922,4.583623414115509
0.23988329190194904,4.754464337308531
0.24547089156850305,4.842115480606692
0.251188643150958,4.814010413531249
0.2570395782768864,4.678559300207056
0.26302679918953814,4.48690298552707
0.26915348039269155,4.315241270536303
0.2754228703338166,4.2390204015476725
0.28183829312644537,4.309647355872695
0.28840315031266056,4.541392437543713
0.29512092266663853,4.911607512000064
0.3019951720402016,5.369658645609029
0.30902954325135906,5.849149749890564
0.31622776601683794,6.279650431944093
0.32359365692962827,6.598693284037375
0.3311311214825911,6.760707200963168
0.33884415613920255,6.740069446252454
0.34673685045253166,6.531080964591224
0.35481338923357547,6.145737996266274
0.3630780547701014,5.614395022573825
0.37153522909717257,4.986891003708541
0.38018939632056115,4.331949172246464
0.38904514499428056,3.731710934730896
0.3981071705534972,3.2656925805347545
0.40738027780411273,2.989081526355228
0.4168693834703354,2.916801007822794
0.42657951880159267,3.020972918311401
0.436515832240166,3.2467486817990507
0.44668359215096315,3.5397204208276243
0.4570881896148751,3.8679624254962905
0.46773514128719823,4.226401900697871
0.4786300923226384,4.622540609721701
0.48977881936844625,5.0527176344772275
0.5011872336272724,5.487193081238991
0.5128613839913648,5.876723940818379
0.5248074602497725,6.179355463237636
0.5370317963702527,6.391635411051095
0.5495408738576245,6.562990255880669
0.5623413251903491,6.784198707749798
0.5754399373371569,7.152228169762869
0.588843655355589,7.728006579958527
0.6025595860743578,8.50836646776359
0.6165950018614822,9.422237737458408
0.6309573444801934,10.350694894693563
0.6456542290346556,11.160938760208676
0.6606934480075961,11.742360829165863
0.6760829753919819,12.034928653216724
0.6918309709189364,12.04130728251809
0.7079457843841379,11.820906715548274
0.72443596007499,11.465963273847931
0.7413102413009175,11.067492557440485
0.7585775750291838,10.683850052878341
0.7762471166286917,10.32594824871692
0.7943282347242815,9.965300557974734
0.8128305161640993,9.560837183266248
0.8317637711026711,9.088220535375692
0.8511380382023765,8.555534101611448
0.8709635899560808,7.998667772371079
0.8912509381337457,7.462752017259225
0.9120108393559097,6.982305287630823
0.933254300796991,6.571414797711158
0.9549925860214359,6.2275903906326135
0.9772372209558107,5.944347829346364
1.0,5.723642462985228
1.023292992280754,5.580062953865024
1.0471285480508996,5.534516309926375
1.0715193052376064,5.601191160783215
1.096478196143185,5.775234713312164
1.1220184543019636,6.027472229123497
1.1481536214968828,6.308765186250658
1.1748975549395297,6.562631180170916
1.2022644346174132,6.741174284237209
1.2302687708123818,6.818253067305496
1.2589254117941675,6.7958087681934956
1.2882495516931343,6.701511226477249
1.3182567385564075,6.578617129574489
1.348962882591654,6.47106737690179
1.3803842646028852,6.408420062788786
1.4125375446227548,6.397124182619749
1.4454397707459272,6.423193480888188
1.4791083881682072,6.465891808616809
1.513561248436208,6.516376581910739
1.5488166189124812,6.5919029249752334
1.5848931924611134,6.7358259649392185
1.6218100973589298,7.001638887765143
1.6595869074375604,7.428904954657473
1.6982436524617444,8.024531654687253
1.7378008287493754,8.761427779158774
1.7782794100389228,9.596750201148232
1.8197008586099834,10.498840370089857
1.8620871366628675,11.464252263684843
1.9054607179632472,12.511044766899872
1.9498445997580456,13.65019552817157
1.9952623149688797,14.852771018517242
2.0417379446695296,16.035559580432356
2.0892961308540396,17.0778437430422
2.1379620895022327,17.86473417734215
2.187761623949553,18.337041442111616
2.23872113856834,18.522494573739863
2.2908676527677736,18.529527731428193
2.344228815319923,18.502922991447626
2.3988329190194912,18.560115915939427
2.454708915685031,18.737369404935354
2.511886431509581,18.970928765905136
2.5703957827688635,19.121613682214978
2.6302679918953813,19.030953210388383
2.691534803926915,18.585157625611412
2.7542287033381663,17.762983970134464
2.8183829312644537,16.651500392622125
2.8840315031266055,15.42416137618585
2.9512092266663856,14.285789802046086
3.019951720402016,13.401870707177183
3.0902954325135905,12.839889368869306
3.1622776601683795,12.549513828618784
3.2359365692962827,12.392893261221628
3.311311214825911,12.211462103404537
3.3884415613920256,11.895096478272587
3.4673685045253166,11.41895299731667
3.548133892335755,10.834543038487224
3.630780547701014,10.227982982725779
3.715352290971726,9.676410539504772
3.801893963205613,9.228064927454893
3.8904514499428067,8.909101123148213
3.981071705534973,8.738852276417294
4.073802778041128,8.731333837872842
4.168693834703355,8.878472733950066
4.265795188015928,9.131972739775076
4.365158322401661,9.4051976638464
4.466835921509633,9.601314261241479
4.570881896148752,9.652747688161272
4.677351412871981,9.547959479928505
4.786300923226383,9.331769091132028
4.897788193684462,9.083569218754205
5.011872336272722,8.888693624646569
5.1286138399136485,8.815732588360058
5.248074602497725,8.90407451079583
5.370317963702527,9.158089707616755
5.495408738576246,9.542003646159019
5.623413251903491,9.9784778299043
5.7543993733715695,10.360066587394362
5.88843655355589,10.575614047718151
6.025595860743578,10.543090067499362
6.165950018614822,10.235614654705225
6.309573444801933,9.687733514216808
6.456542290346556,8.979486159773774
6.606934480075961,8.208248911456375
6.760829753919819,7.462364221738791
6.918309709189366,6.807129922809249
7.07945784384138,6.283893571832582
7.2443596007499025,5.9141735410271865
7.413102413009177,5.7009962036672635
7.58577575029184,5.62627718272261
7.76247116628692,5.650353984198905
7.943282347242818,5.71828802167654
8.128305161640995,5.772946796237789
8.317637711026709,5.770336416696621
8.511380382023763,5.6903300331696185
8.709635899560805,5.538607042514569
8.912509381337454,5.340188563619632
9.120108393559097,5.12789059647643
9.33254300796991,4.931569385365855
9.549925860214358,4.771429912639525
9.772372209558107,4.6556012922581935
10.0,4.580545170308219
10.232929922807546,4.533006636205988
10.471285480508996,4.492611625572419
10.71519305237607,4.4352259808389
10.964781961431852,4.337615868988764
11.220184543019629,4.1831535064772245
11.481536214968829,3.9674120107894177
11.748975549395292,3.7014810566900938
12.02264434617413,3.4110495513428605
12.30268770812381,3.130003822824722
12.589254117941675,2.8900773871741574
12.882495516931336,2.7103653822038867
13.182567385564074,2.5906433871287917
13.489628825916533,2.5123622056191497
13.803842646028853,2.447842489295469
14.12537544622754,2.3727611011015246
14.45439770745928,2.2752547218181025
14.791083881682072,2.1574333893212203
15.135612484362087,2.029506521205939
15.488166189124811,1.9012503203731301
15.848931924611142,1.7767783003869722
16.218100973589298,1.6551049078847735
16.595869074375614,1.534319758197887
16.982436524617444,1.415426524348314
17.378008287493763,1.302931234966637
17.78279410038923,1.2022158202278854
18.197008586099845,1.1163971382010738
18.620871366628677,1.0450163842767128
19.054607179632484,0.9849597670030086
19.498445997580454,0.932593168783846
19.952623149688808,0.8854732828362187
20.417379446695296,0.84246454024436
20.892961308540386,0.8027925666612848
21.379620895022324,0.7651046630467188
21.87761623949552,0.7272786153479474
22.3872113856834,0.6871813329845307
22.908676527677724,0.6438668074026417
23.442288153199225,0.5982482866634896
23.9883291901949,0.552806122484182
24.547089156850312,0.5106352499469865
25.118864315095795,0.4742986520421806
25.703957827688647,0.44491268134962014
26.302679918953814,0.42188329426581556
26.915348039269166,0.4034285239990851
27.542287033381662,0.3876667966535017
28.18382931264455,0.3735653757217941
28.84031503126606,0.36113955436491674
29.51209226666387,0.3508345847623309
30.19951720402016,0.3425837645918786
30.90295432513592,0.3352069950748342
31.622776601683793,0.3265626882169823
32.35936569296285,0.3144832179280119
33.11311214825911,0.29789475155956996
33.884415613920275,0.2773953518856273
34.673685045253166,0.2549528203563976
35.48133892335757,0.23294706214607286
36.30780547701014,0.21315053823157315
37.15352290971724,0.19619437043091814
38.018939632056124,0.18166816277485892
38.904514499428046,0.16864254866872794
39.810717055349734,0.15623494928645298
40.73802778041126,0.14394912296515147
41.68693834703355,0.1317312204922231
42.65795188015925,0.11984196436801575
43.65158322401661,0.10866429963263437
44.6683592150963,0.09851788725859116
45.708818961487516,0.08953246337145866
46.77351412871981,0.08160843357313555
47.86300923226385,0.07447877267054527
48.97788193684461,0.06783880803503697
50.11872336272725,0.0614891177886852
51.28613839913648,0.05540580394760382
52.480746024977286,0.049707693336698965
53.70317963702527,0.04455679964718314
54.954087385762485,0.04005183564520936
56.23413251903491,0.03617614454272877
57.54399373371572,0.032814317545092286
58.8843655355589,0.029811428203845587
60.25595860743581,0.027036305008869763
61.65950018614822,0.024419465990268806
63.095734448019364,0.021954271501042278
64.56542290346556,0.019671174551741635
66.06934480075958,0.017602337803740896
67.60829753919819,0.015756296798661903
69.18309709189363,0.01411320104253054
70.79457843841381,0.012636030749241845
72.44359600749898,0.01128789549025745
74.13102413009177,0.010047043331271275
75.85775750291836,0.008911960702758428
77.6247116628692,0.007894454323480632
79.43282347242814,0.007005881512068853
81.28305161640995,0.0062470131699781765
83.17637711026708,0.005607204356436811
85.11380382023768,0.005071093026405119
87.09635899560806,0.004625606349845707
89.12509381337459,0.004261459650515517
91.20108393559097,0.003970321905919186
93.32543007969915,0.003742401462436655
95.49925860214358,0.003566540036073812
97.72372209558111,0.00343147435946112
100.0,0.0033270306381298184
